;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
66;[0.06461761];[0.00237711];[0.05598424];[0.02726516];[0.05760632];0.06458333;-2.1631189606246313;[-0.00889872];[0.17020787];[-0.00286147];[0.12786992];[0.01875046];-0.00902778;6.6573956140660755;370766386426100
67;[0.06473947];[-0.01783205];[0.05474765];[0.02152156];[0.05837359];0.06527778;-3.393667341724359;[0.00127625];[0.15523383];[0.00814548];[0.09193533];[0.02204194];0.00069444;6.122337949975771;370766453473000
68;[0.06343411];[-0.03751896];[0.05447307];[0.03046886];[0.05704171];0.06388889;-4.499513267805775;[0.01579018];[0.17393664];[0.00251123];[0.14926386];[0.04883168];0.01875;5.362311101832846;370766520609500
69;[0.06115473];[-0.05404846];[0.05316501];[0.02947516];[0.05533197];0.06180556;-5.440021730198796;[0.02746627];[0.16387719];[0.01889457];[0.24821622];[0.05731807];0.027777780000000002;4.405242737348861;370766587638100
70;[0.05815814];[-0.06686306];[0.05086691];[0.03333645];[0.05336834];0.059027779999999995;-6.180633150012489;[0.03633574];[0.1340075];[0.03822494];[0.1651341];[0.05588651];0.03541667;3.286300939501235;370766654742300
71;[0.05160861];[-0.09684049];[0.0555752];[-0.01372406];[0.03779754];0.05069444;-6.694133291741249;[0.04696496];[0.12558453];[0.03966335];[0.12869712];[0.06993497];0.04861111;2.046601933059156;370766721799800
72;[0.04488067];[-0.11354991];[0.04826236];[-0.0880147];[0.02868303];0.04513889;-6.961653267577913;[0.0542859];[0.09757595];[0.05191507];[0.15124621];[0.07069083];0.05416667;0.7316992428735761;370766789467000
73;[0.0380641];[-0.11971998];[0.03741932];[-0.07712167];[0.02270173];0.038888889999999995;-6.973362886642219;[0.05848617];[0.05836829];[0.06318349];[0.06775405];[0.06466232];0.05763889;-0.6100901992336056;370766856585100
74;[0.02601713];[-0.15505676];[0.04078541];[-0.13964535];[-0.00525289];0.02361111;-6.728831871568232;[0.06160897];[0.02846516];[0.06360581];[0.00861126];[0.06391127];0.06180556;-1.9294614907189929;370766923378900
75;[0.01489868];[-0.16573621];[0.02460911];[-0.24746872];[-0.0191445];0.01458333;-6.237045669318575;[0.06207277];[-0.00475792];[0.06482282];[-0.00623154];[0.05868803];0.06180556;-3.1779334981768264;370766990574900
76;[0.00445594];[-0.16064714];[0.00540523];[-0.20797192];[-0.02702459];0.00486111;-5.516075275247054;[0.0605593];[-0.03512703];[0.06317481];[-0.03658124];[0.05292208];0.060416670000000006;-4.309630327279607;370767057587100
77;[-0.01163325];[-0.19065124];[0.00608481];[-0.25990443];[-0.06054439];-0.015277780000000001;-4.592413202933551;[0.05498687];[-0.07732359];[0.06506726];[-0.09407976];[0.03672664];0.05347222;-5.282967061559404;370767124681300
78;[-0.02460867];[-0.18262806];[-0.01814183];[-0.35234216];[-0.07052355];-0.025;-3.500000000000003;[0.04834674];[-0.10542591];[0.05593627];[-0.15819997];[0.02680507];0.04791667;-6.0621778264910695;370767191618600
79;[-0.03526197];[-0.15475727];[-0.0418913];[-0.24357849];[-0.07142785];-0.03472222;-2.2789770812000967;[0.04128305];[-0.11913599];[0.0427772];[-0.13582462];[0.02186779];0.04166667;-6.618630029195218;370767259256500
80;[-0.04956942];[-0.15893483];[-0.04222872];[-0.2299101];[-0.09476568];-0.052777779999999996;-0.9742117067204608;[0.02853608];[-0.16083169];[0.04508756];[-0.18085284];[-0.00502478];0.02569444;-6.931876481190992;370767326352000
81;[-0.05950138];[-0.12972571];[-0.06191272];[-0.27368689];[-0.08517525];-0.059722220000000006;-0.9742117067204608;[0.016984];[-0.17275054];[0.02709793];[-0.26664699];[-0.01568973];0.016666669999999998;-6.931876481190992;370767393393300
82;[-0.06592585];[-0.08568407];[-0.07517519];[-0.08886249];[-0.07576823];-0.06527778;4.286263797015736e-16;[0.00592461];[-0.16929058];[0.00834907];[-0.20358986];[-0.01878512];0.00625;-7.0;370767460456500
83;[-0.07148126];[-0.05472243];[-0.07340466];[-0.01718416];[-0.07704361];-0.07222222;1.3356629676358145;[-0.01087648];[-0.20128229];[0.0111538];[-0.23330932];[-0.04803544];-0.01458333;-6.871390284133648;370767527630700
84;[-0.07372871];[-0.01708764];[-0.07529089];[-0.0152483];[-0.07132313];-0.07361111000000001;2.6222461539113837;[-0.02504061];[-0.19847839];[-0.0092152];[-0.32117114];[-0.05653037];-0.02569444;-6.490286981967512;370767594599300
