;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
172;[0.03700746];[-0.09100599];[0.04917641];[0.03716284];[0.03409939];0.025704229999999998;-6.0;[0.0496434];[0.02859505];[-0.00026113];[0.01798338];[0.00752535];0.051408449999999994;6.0;534085194560000
173;[0.02753009];[-0.12742425];[0.05130693];[-0.13376093];[-0.0084416];0.01161972;-6.0;[0.05144241];[0.02636815];[0.00275498];[0.03986975];[0.00598848];0.05352113;6.0;534085261714700
174;[0.01434609];[-0.16863121];[0.0396786];[-0.38760614];[-0.04942521];0.00387324;-6.0;[0.05335806];[0.02517673];[0.00364389];[0.01912114];[0.00742982];0.05422535;6.0;534085328570400
175;[0.00350694];[-0.16683205];[0.00347102];[-0.44415792];[-0.0371932];-0.00387324;-6.0;[0.05450348];[0.01904238];[0.00621686];[0.01153345];[0.00246321];0.05492958;6.0;534085395828500
176;[-0.00521559];[-0.14155822];[-0.02018208];[-0.15202159];[-0.01595764];-0.0193662;-6.0;[0.05521333];[0.01253864];[0.0061134];[-0.02880715];[-0.00115936];0.05492958;6.0;534085462902400
177;[-0.0172976];[-0.14707643];[-0.01225306];[-0.02292689];[-0.04513446];-0.02640845;-6.0;[0.05533067];[0.00558114];[0.00484135];[-0.04819194];[-0.00539084];0.05492958;6.0;534085529861800
178;[-0.02649603];[-0.13115356];[-0.0242566];[-0.17358806];[-0.03572584];-0.03274648;-6.0;[0.0552091];[0.0011083];[0.00188278];[-0.05950877];[-0.0068693];0.05492958;6.0;534085596799400
179;[-0.03348328];[-0.10455905];[-0.03277651];[-0.02974535];[-0.02023194];-0.04190141;-6.0;[0.05506444];[-0.00033809];[-0.00122713];[-0.04678409];[-0.00612374];0.05422535;6.0;534085664082700
180;[-0.04107499];[-0.0941342];[-0.02552741];[0.04730894];[-0.02912257];-0.04471831;-6.0;[0.05455912];[-0.00272288];[-0.00210673];[-0.03227041];[-0.00827844];0.05352113;6.0;534085731018100
181;[-0.04554099];[-0.06932677];[-0.02947591];[-0.00030608];[-0.01261732];-0.04683099;-6.0;[0.05387736];[-0.00480157];[-0.0032018];[-0.04078185];[-0.01004939];0.05352113;6.0;534085798185100
