68.000000;0.002325;-0.004270;0.002429;-0.004435;-0.001686;0.002119;0.000000;-0.001866;0.000327;-0.000326;0.012896;-0.002377;-0.001408;0.000000;533876000000000.000000
69.000000;0.002078;-0.004438;0.000798;-0.020815;-0.000832;0.002119;0.000000;-0.001577;0.002329;-0.001563;-0.007373;0.000742;-0.001408;0.000000;533876000000000.000000
70.000000;0.001986;-0.002993;-0.000481;-0.003752;0.000921;0.002825;0.000000;-0.001407;0.002781;-0.000826;0.012913;0.000605;-0.002113;0.000000;533876000000000.000000
71.000000;0.002421;0.001535;-0.001581;0.018834;0.005708;0.002825;0.000000;-0.001760;-0.000840;0.001151;-0.002769;-0.004048;-0.001408;0.000000;533876000000000.000000
72.000000;0.002710;0.002791;0.000698;0.041185;0.005250;0.002825;0.000000;-0.001572;0.000783;-0.001314;-0.023421;-0.000487;-0.002113;0.000000;533876000000000.000000
73.000000;0.002842;0.001654;0.002751;0.021235;0.003273;0.002825;0.000000;-0.001872;-0.001151;-0.000329;-0.000468;-0.003416;-0.002113;0.000000;533876000000000.000000
74.000000;0.002856;-0.000136;0.003260;0.000483;0.001724;0.002825;0.000000;-0.002044;-0.001451;-0.001142;-0.018517;-0.003129;-0.001408;0.000000;533876000000000.000000
75.000000;0.002815;-0.001403;0.002692;-0.008056;0.001158;0.002825;0.000000;-0.001686;0.002286;-0.003082;-0.001863;0.001584;-0.001408;0.000000;533876000000000.000000
76.000000;0.002770;-0.001843;0.001869;-0.006231;0.001317;0.002825;0.000000;-0.001443;0.003623;-0.001610;0.026278;0.001643;-0.001408;0.000000;533876000000000.000000
77.000000;0.002746;-0.001706;0.001311;-0.000386;0.001729;0.002825;0.000000;-0.001323;0.002938;0.000108;0.013401;0.000174;-0.001408;0.000000;533876000000000.000000
78.000000;0.002742;-0.001379;0.001134;0.004544;0.002059;0.002825;0.000000;-0.001301;0.001556;0.000675;-0.003506;-0.001121;-0.002113;0.000000;533876000000000.000000
79.000000;0.002749;-0.001122;0.001211;0.006735;0.002196;0.002119;0.000000;-0.001757;-0.002429;0.001383;-0.019152;-0.005299;-0.002113;0.000000;533876000000000.000000
80.000000;0.002330;-0.003943;0.002430;-0.000902;-0.001458;0.002825;0.000000;-0.002038;-0.003165;-0.000844;-0.036771;-0.004504;-0.001408;0.000000;533876000000000.000000
81.000000;0.002517;-0.001340;-0.000115;-0.012544;0.002841;0.002825;0.000000;-0.001728;0.001155;-0.003706;-0.008488;0.001145;-0.001408;0.000000;533877000000000.000000
82.000000;0.002669;0.000257;0.000193;0.021078;0.003754;0.002825;0.000000;-0.001485;0.003281;-0.002393;0.028859;0.001848;-0.001408;0.000000;533877000000000.000000
83.000000;0.002766;0.000430;0.001412;0.019365;0.003173;0.002825;0.000000;-0.001344;0.003108;-0.000387;0.019128;0.000574;-0.002113;0.000000;533877000000000.000000
84.000000;0.002802;-0.000206;0.002128;0.008774;0.002318;0.002825;0.000000;-0.001730;-0.001042;0.001605;-0.006569;-0.004450;-0.002113;0.000000;533877000000000.000000
85.000000;0.002797;-0.000928;0.002174;0.001165;0.001785;0.002825;0.000000;-0.001995;-0.002502;-0.000114;-0.035451;-0.004454;-0.002113;0.000000;533877000000000.000000
86.000000;0.002777;-0.001353;0.001867;-0.000890;0.001661;0.002825;0.000000;-0.002125;-0.001734;-0.002020;-0.020614;-0.002818;-0.002113;0.000000;533877000000000.000000
87.000000;0.002760;-0.001444;0.001540;0.000701;0.001783;0.002119;0.000000;-0.002148;-0.000208;-0.002637;-0.001898;-0.001395;-0.002113;0.000000;533877000000000.000000
