;xbx;vx;ax;vax;ux;posx;setx;xby;vy;ay;vay;uy;posy;sety;tr
84;[0.07164356];[0.00307061];[0.01751076];[0.07754386];[0.02470939];0.07037815;3.6;[0.05267159];[0.01639517];[-0.01643201];[0.05455355];[-0.00076343];0.05377095;7.0;192340217354700
85;[0.07084074];[-0.01077974];[0.02255153];[0.02085869];[0.02402067];0.06967787;2.5999999999999996;[0.05384563];[0.02096826];[-0.01015872];[0.07877393];[-0.00022155];0.0551676;7.0;192340285307800
86;[0.06972151];[-0.02120799];[0.02343452];[0.00528853];[0.02788396];0.06687675;1.5999999999999996;[0.05523595];[0.02283677];[-0.00566734];[0.04630292];[0.00035611];0.05586591999999999;7.0;192340351573500
87;[0.06730864];[-0.0357783];[0.02669372];[0.01189353];[0.02503511];0.06617647;0.5999999999999996;[0.05623093];[0.01986671];[-0.00171601];[0.01935199];[-0.00292902];0.05586591999999999;7.0;192340418663200
88;[0.06554569];[-0.03955072];[0.02380985];[0.00739687];[0.03546427];0.06407563;-0.40000000000000036;[0.05652777];[0.01274572];[0.00059357];[-0.02593311];[-0.00899022];0.05446926999999999;7.0;192340485406100
89;[0.06349132];[-0.04325273];[0.02569343];[0.07834161];[0.04156423];0.06267507;-1.4000000000000004;[0.05560783];[0.00068592];[0.00137826];[-0.08096451];[-0.01929269];0.0551676;7.0;192340552502100
90;[0.06172165];[-0.04436193];[0.02832054];[0.10621405];[0.04992322];0.06127451;-2.4000000000000004;[0.05536565];[-0.0002292];[-0.00584661];[-0.11137507];[-0.01510601];0.05446926999999999;7.0;192340619525700
91;[0.06012713];[-0.04510597];[0.03246997];[0.1405069];[0.05769904];0.06057423;-3.4000000000000004;[0.05486193];[-0.00054076];[-0.0086502];[-0.05292563];[-0.01470531];0.05446926999999999;7.0;192340686932500
92;[0.05902745];[-0.0439108];[0.03668265];[0.16857769];[0.0676266];0.05917367;-4.4;[0.05466802];[0.00199975];[-0.01051172];[-0.03441952];[-0.01198232];0.05446926999999999;7.0;192340754056300
93;[0.05774574];[-0.04647495];[0.04361533];[0.19424252];[0.07265955];0.05777311;-5.4;[0.05466448];[0.00489778];[-0.01061035];[-0.01085686];[-0.00997717];0.05377095;7.0;192340820694600
94;[0.0562843];[-0.0514131];[0.04990411];[0.18384969];[0.07645822];0.056372549999999993;-6.4;[0.05431169];[0.00381409];[-0.00841906];[-0.01055409];[-0.01276366];0.05446926999999999;7.0;192340887750900
95;[0.0546975];[-0.05680159];[0.05450923];[0.17620155];[0.08086278];0.05217087;-7.0;[0.0545586];[0.00688926];[-0.00969111];[-0.02515948];[-0.00910826];0.05446926999999999;7.0;192340955383700
96;[0.05135878];[-0.07307126];[0.06228467];[0.15214228];[0.0672424];0.04866947;-7.0;[0.05474];[0.00819977];[-0.00869447];[-0.00247105];[-0.00877734];0.0551676;7.0;192341022017400
97;[0.04747146];[-0.08641798];[0.06089646];[0.0487887];[0.05387057];0.043767509999999996;-7.0;[0.05526183];[0.0108012];[-0.00838551];[-0.00284217];[-0.00631609];0.0551676;7.0;192341088956200
98;[0.04264729];[-0.09801382];[0.05462558];[-0.01083095];[0.04341337];0.03186275;-7.0;[0.05553051];[0.01015799];[-0.0062991];[0.00148746];[-0.00789088];0.05586591999999999;7.0;192341156305700
99;[0.03327283];[-0.13227809];[0.05603436];[-0.09821061];[0.00477277];0.02345938;-7.0;[0.05603271];[0.01090163];[-0.00619778];[-0.01324423];[-0.0065685];0.056564249999999996;7.0;192341223362000
100;[0.02362942];[-0.14926449];[0.03788756];[-0.27461156];[-0.00710332];0.014355739999999999;-7.0;[0.05667242];[0.01215722];[-0.00604086];[-0.00402414];[-0.00494885];0.057262570000000006;7.0;192341290269900
101;[0.01399376];[-0.15125855];[0.01815349];[-0.21393523];[-0.00898155];-0.00595238;-7.0;[0.05737758];[0.01306518];[-0.00525842];[0.00304506];[-0.00390403];0.058659220000000005;7.0;192341357238300
102;[-0.00206358];[-0.19044473];[0.02155564];[-0.23754837];[-0.06244001];-0.016456580000000002;-7.0;[0.05852037];[0.01619615];[-0.00529066];[0.01088437];[-4.59795601e-05];0.060055870000000004;7.0;192341424435600
103;[-0.01574108];[-0.19175104];[-0.00725062];[-0.4565215];[-0.06039725];-0.02696078;-7.0;[0.05989494];[0.01911364];[-0.00397722];[0.03194814];[0.00292414];0.06075419;7.0;192341491287900
